,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
F11R,29.4743415808611,4.21300364023355,0.422415583500545,9.97359899774654,1.98888412834917E-23,4.36402554072643E-22
ASPM,79.1232666944813,-2.71291977429307,0.272038908914872,-9.97254321124342,2.01014530509092E-23,4.40546957478191E-22
PCDHGC3,153.552738716536,-1.50253143015439,0.150695277954673,-9.97066033221246,2.0486223329572E-23,4.48450193003356E-22
HELLS,70.524216221288,-2.3849003641593,0.239253737454235,-9.9680798700814,2.10254179450815E-23,4.59711228874614E-22
PCDHGC4,77.9001868809667,-1.871031676941,0.187708647678748,-9.96774362864284,2.10967034643592E-23,4.6072718401047E-22
EZH1,145.938545189796,1.43646788461493,0.144173590501445,9.96346057290247,2.20259556133886E-23,4.80455715688992E-22
OSBPL2,166.160360773791,1.19538460051006,0.120035152896939,9.95862105108825,2.31247794176739E-23,5.03832488650564E-22
NCAPG2,87.9780070783395,-2.20614501453251,0.221612091896862,-9.95498483701531,2.39859439337994E-23,5.21982505560514E-22
FGD5,20.0884560976885,-7.16798956025057,0.720354462281564,-9.95064226790176,2.50560844652695E-23,5.44632430829973E-22
PTGDS,55.5997010419013,6.06316618107323,0.609466473368173,9.94831782553283,2.56481850390892E-23,5.56850595182003E-22
BCO2,34.4577514009414,6.16143403901467,0.619501058566489,9.94580066299174,2.63050084646263E-23,5.70443775851469E-22
HN1,267.742300530289,-1.94477913924194,0.195625720627324,-9.94132639105691,2.75138869680889E-23,5.95962991585338E-22
IGSF3,46.7266568354313,-1.88266183679988,0.189414657523309,-9.93936721379763,2.80603921914419E-23,6.07092144813213E-22
HS3ST3A1,20.6036911991491,-4.46234856841652,0.44904923331164,-9.93732588185859,2.86412490225782E-23,6.18937724803399E-22
ALYREF,58.2466493639025,-1.81213960578185,0.182395491331999,-9.935221493405,2.92525114785084E-23,6.31412058808781E-22
PPP5C,181.921101191799,-1.08290212781953,0.109010713177345,-9.93390554245621,2.96413022520911E-23,6.39060968299148E-22
HIST1H1B,47.5519229777221,-3.28141092097239,0.330578486196875,-9.92626882264251,3.20006500193508E-23,6.89127687133652E-22
HOXC6,27.2650085396155,4.49859287088987,0.453586162238915,9.91783534286999,3.48226195890513E-23,7.49029301774691E-22
XBP1,304.944774633329,1.09678656857431,0.110627686981273,9.91421404986963,3.61087101384965E-23,7.75793965626054E-22
E2F7,35.5365148328126,-3.23474910016357,0.326288990541203,-9.91375496549306,3.62750754538754E-23,7.78467312890507E-22
MGST3,265.988353370146,1.0358568596784,0.104608714578846,9.90220426518722,4.07199504447071E-23,8.72845773793415E-22
NXN,230.908685356872,1.06801110315242,0.107859398001282,9.90188266338857,4.08511314073627E-23,8.74647695864907E-22
WT1,27.5597512880155,8.09875756452118,0.818175711059516,9.89855535314474,4.22331378523724E-23,9.03195550637776E-22
CAMTA2,166.037230625977,1.24831439202748,0.126113659725934,9.89832818062905,4.23291649878186E-23,9.0420746797339E-22
DHRS3,64.1723124695034,6.82364536932994,0.689499325325907,9.89652218456428,4.31003001836448E-23,9.19621692309193E-22
CXADR,22.8564782654183,6.1569879368956,0.622159203464351,9.89616146898064,4.32559790194796E-23,9.21883741146498E-22
RPA1,103.521506712901,-1.3019600849716,0.131599115651162,-9.89338019886686,4.44751725565064E-23,9.46780536888106E-22
EBP,66.5123295919805,-1.50317409508292,0.15195648184041,-9.89213541191095,4.50317982617369E-23,9.5753181114848E-22
FZD7,35.986955185139,2.27407034050454,0.230158656060278,9.88044672935946,5.06067950777253E-23,1.07484432154212E-21
ABO,19.6873825336749,5.99325730426698,0.606967943197684,9.87409198695528,5.39190673843066E-23,1.14388531183415E-21
TICRR,22.0166039061679,-3.19526973397025,0.323645249619318,-9.87275338577851,5.46436860091448E-23,1.1579346385705E-21
PIP5K1C,152.663763630288,-1.20088884976381,0.121777891787348,-9.8613043150791,6.12485161470927E-23,1.29641528533464E-21
BCAR1,516.906339695147,-1.03270774374591,0.104745646277342,-9.85919492072774,6.25488916163862E-23,1.32243174837697E-21
ARSI,20.8241607066615,6.5432236707083,0.663709026852098,9.85857266661284,6.29376860975053E-23,1.32913796021387E-21
PPM1F,79.447507194583,-1.61200750686602,0.163659266540382,-9.84977838983696,6.86952747347809E-23,1.44907998284288E-21
TOM1L1,125.779182170819,2.81230887420598,0.285655318146664,9.84511295799527,7.19583493637632E-23,1.51618937484624E-21
BLM,21.7842680775779,-3.29564924890712,0.334791259845161,-9.84389273014874,7.28368145752955E-23,1.53295894440046E-21
LPAR1,65.5395101461615,-1.94558107960603,0.197658954218601,-9.84312138702461,7.3397587291863E-23,1.54301179263743E-21
YAP1,737.580376629102,0.836420678059623,0.085011635576573,9.83889643325627,7.65458381603156E-23,1.60737601105197E-21
PPP2R1B,60.0671365362423,-1.67192546896473,0.170227388186461,-9.82171838960107,9.07826542785351E-23,1.90417899590107E-21
CRABP2,182.012044432216,2.76385007791186,0.281633030314654,9.81365742087836,9.83382593326684E-23,2.06033082166176E-21
INADL,30.2955441918113,2.61226642069544,0.26628135199804,9.81017409253152,1.01792790035615E-22,2.13030390240261E-21
USP22,904.473252582173,-0.707459228840482,0.072135425785425,-9.8073757954226,1.04654744500603E-22,2.18773200694222E-21
CPEB1,44.0186664422611,5.16471260625694,0.5266317506195,9.80706651314028,1.04975910136576E-22,2.19197730018589E-21
EIF4EBP1,131.380238590306,1.65189783641914,0.168524533948944,9.80212078153318,1.10246220013189E-22,2.29685811684044E-21
FAM3A,280.201484438854,1.15001867722568,0.117322176071801,9.80222764127622,1.10129625388552E-22,2.29685811684044E-21
ARHGAP19,46.1897427488023,-1.84238656176019,0.188000964782323,-9.79987822878141,1.1272145344518E-22,2.34579410347857E-21
LAS1L,105.67464314613,-1.32692773937932,0.135679932355854,-9.77983786061393,1.37430526858375E-22,2.85680052639644E-21
CSK,129.964435733429,-1.3322717251771,0.136352845465827,-9.77076584376083,1.50311500199961E-22,3.12106530001329E-21
FMOD,19.5146232716426,6.60684822381758,0.676402720293732,9.76762515228874,1.55043685308328E-22,3.21572729651228E-21
SERPINE1,2143.75944709539,4.20715526378512,0.430863583902488,9.76447168191703,1.59943451134959E-22,3.31364986988644E-21
HAT1,92.714050924136,-1.4166256547562,0.145094284500986,-9.76348351438045,1.61510144318622E-22,3.34237771347445E-21
PA2G4,176.490575536505,-1.1681610920115,0.119648535017904,-9.76327116614253,1.61848790141864E-22,3.34565600379001E-21
HIST1H3J,37.1179852733736,-3.23354277620258,0.331682995628587,-9.74889523677433,1.86486593537788E-22,3.85066811550829E-21
HIST1H2AD,19.0313737592524,-3.41360875479656,0.350410442312389,-9.74174380269565,2.00090846704978E-22,4.12698487487168E-21
IL1R1,156.659954058096,4.28508127438565,0.439914305485778,9.74071818295117,2.0212078652288E-22,4.16422659292367E-21
MPP1,69.9424738322636,-1.73165568243409,0.177972729016323,-9.72989340560862,2.24828431529178E-22,4.62692923999571E-21
CCNF,21.9499334167673,-2.9430266374218,0.302791656118432,-9.71964246026215,2.48653051841317E-22,5.11156877223739E-21
RIMS1,32.7992608516786,4.60906352645914,0.474337904939827,9.71683577985156,2.55600975842674E-22,5.24858508248624E-21
GINS4,23.5121325530646,-3.03377267426211,0.312248448812155,-9.71589350020181,2.57976397511617E-22,5.29150924531287E-21
TAGLN2,294.375694629809,2.98314630241933,0.307424148895227,9.70368239821009,2.90809249574049E-22,5.95837980115129E-21
SIL1,421.777021015995,1.63941230363878,0.169099884422637,9.69493450120491,3.1684090960411E-22,6.48458412897586E-21
CDK20,42.4255963795206,2.32465177142236,0.23992007329846,9.68927584700471,3.34894676022837E-22,6.84653069494705E-21
SRP9,116.529054128776,-1.25828470819972,0.129893382760411,-9.68705781202595,3.42245761867474E-22,6.98911779708023E-21
NCOA1,143.921749893415,1.29306941301231,0.133501249277219,9.68582256730205,3.46408648914719E-22,7.0663557690153E-21
QPRT,266.391460501622,0.917828848932635,0.094782704076116,9.68350563406134,3.54352525699718E-22,7.22046754617328E-21
SLC39A7,452.11715439682,0.767490477863531,0.079324163142253,9.67536810299763,3.83708295537625E-22,7.81006259875541E-21
NCAPD3,66.0874349288567,-1.50726502092032,0.155803110270058,-9.67416515824192,3.88247351347132E-22,7.89379581933933E-21
GCNT2,37.8679359906589,3.35087306810332,0.346391043629168,9.67367121561787,3.90126491080605E-22,7.92332391020709E-21
PLEKHH2,20.7549663155899,3.28277872591822,0.339401062679203,9.67227002769006,3.95506248294594E-22,8.02380599682246E-21
ATP5B,653.21061068105,-0.72032543646016,0.07448864394526,-9.67027184693423,4.03305340690689E-22,8.17309720441186E-21
LEPR,34.5579471023643,2.67896733737166,0.277041604177766,9.66990985098641,4.04734441341205E-22,8.1931138872593E-21
HIST1H2AG,29.9163443663711,-3.10538818249307,0.321571345869197,-9.65691819990773,4.59478388482242E-22,9.29117355707611E-21
COPA,369.584770973537,0.863043277408506,0.089374189766522,9.65651582031783,4.61286070069951E-22,9.31757706061861E-21
FOXM1,85.4150477008947,-3.13655880096443,0.324839536409112,-9.65571751405948,4.64893301393258E-22,9.38023299322071E-21
LIMCH1,773.471249893668,-1.5484922799869,0.16044343422709,-9.65132844136942,4.85230153784716E-22,9.77994282812777E-21
NUP107,98.0892193333712,-1.36964677753681,0.141938909488438,-9.64955122223469,4.93713144872628E-22,9.94012701547787E-21
HS3ST3B1,24.566080598098,-3.79193813413572,0.3931699274062,-9.64452739087063,5.18494748469653E-22,1.0427755163426E-20
C1orf226,32.9511049748783,3.93696848812894,0.40828583215401,9.64267720816693,5.27928185038025E-22,1.0605985821278E-20
ITGB2,18.4651591880963,-7.22701389422563,0.74964002271096,-9.64064574366003,5.38481609175137E-22,1.08063071471547E-20
TBC1D8B,55.3505973707076,5.14641885749319,0.534305446740812,9.63197902788681,5.85900220061931E-22,1.17452114308959E-20
HIST2H2BE,30.1837768095679,-2.56124479798576,0.265973759313023,-9.62968980323901,5.99100566089659E-22,1.19968757371331E-20
VDAC1,418.968953282522,-0.930371261236718,0.096635999716963,-9.62758458505817,6.11499426155359E-22,1.22319653531486E-20
CCNA2,23.5106497778767,-3.11722541806981,0.323789481915854,-9.62732143003928,6.13067045556356E-22,1.22501222461385E-20
TTLL5,117.783265185591,-1.28464715994936,0.133460768673368,-9.62565383609774,6.23093790136899E-22,1.24370860497971E-20
LRP1,637.830115071513,1.55102374493019,0.161503889833445,9.60363088796014,7.71767482610144E-22,1.5388098581839E-20
FAM21A,406.427818966272,0.789549798966138,0.082264462516687,9.59770203088588,8.1746584015771E-22,1.62817793893214E-20
CCDC186,90.7977072533309,1.77473013296199,0.185011070468906,9.59256183137568,8.59245489347189E-22,1.70955777264222E-20
SEPP1,349.666750798118,2.55969592419426,0.266899703236397,9.59047871974252,8.76772518425795E-22,1.74230140273031E-20
TMEM41B,74.0550975279838,1.53183924515216,0.159726585134953,9.59038374142854,8.77580031004062E-22,1.74230140273031E-20
DNAJC6,18.0115890117071,5.40355283904879,0.563530053391067,9.58875716837581,8.9152404417494E-22,1.76809410598498E-20
DLG2,25.8113264706264,5.46676944954709,0.570702980525389,9.57900981087288,9.79797556031319E-22,1.94108666303195E-20
LDHB,602.238213802691,-0.971279166620008,0.101402245647047,-9.5784778771149,9.84856175143253E-22,1.94902827070194E-20
MYO1D,129.616181400939,1.24884885828647,0.130389839013692,9.5778081155183,9.91262285072665E-22,1.95961680487794E-20
SMC6,216.169800111963,-1.07036237736543,0.111804748973864,-9.57349653918225,1.03349987903737E-21,2.04094236750752E-20
KIFC1,23.3710253132617,-3.12758838675695,0.326802821311792,-9.57026127927159,1.0663584118896E-21,2.10359311369891E-20
TLE1,52.710101441606,-2.0792884400152,0.217471338907909,-9.56120677996883,1.16391501661424E-21,2.29360450673144E-20
SOX11,21.5020845680098,-3.6439049005991,0.381272217370932,-9.55722639778398,1.20954760901445E-21,2.38100024031127E-20
SEC23A,478.335970573566,0.805033027056876,0.084256430138476,9.55455893079964,1.24111451830418E-21,2.44055178000854E-20
DNASE1L1,189.408938559991,1.42596138331478,0.14931240436621,9.55018700132513,1.29462391463106E-21,2.54307975950226E-20
SNRPA,113.428684135332,-1.37983858008954,0.144486077595198,-9.54997604651839,1.29726279798635E-21,2.54556969545672E-20
HIST2H2AC,49.2044319343657,-2.43595773544625,0.255291261662905,-9.54187667677699,1.40270607243028E-21,2.74957051980182E-20
IL17RD,19.0812680057404,-3.17294673266729,0.332541858250191,-9.54149576646708,1.40786855111814E-21,2.75677889392469E-20
DDX39A,119.789655473439,-1.40347956368356,0.147131091838453,-9.53897334782615,1.44253249206311E-21,2.82167867757298E-20
TBC1D17,91.2131609892628,1.45382529321459,0.152537844665061,9.53091540271116,1.55902364191107E-21,3.04633219629424E-20
OLR1,20.3346398634582,7.21378735591732,0.757074147717426,9.52850837354155,1.59559283709305E-21,3.11450997213021E-20
ADAMTS9,176.632900312536,2.49858337767157,0.262249536231446,9.52750351278587,1.61110927126669E-21,3.1414938448029E-20
TGFB1,136.794121699785,2.11898749457929,0.222527172966708,9.52237637466553,1.69263356358818E-21,3.29699442191892E-20
CREBRF,39.7260727263207,2.4276372717308,0.254958897124155,9.52168094196232,1.70400109863387E-21,3.31565748364157E-20
POLA1,54.7903294531663,-1.80099247436294,0.189213980294972,-9.51828438657289,1.7606156202271E-21,3.42223117887702E-20
DIAPH2,60.0304994105185,1.83546151763126,0.192970230074256,9.51163045680653,1.87697238388881E-21,3.64458560273304E-20
CBX6,78.3607284001921,1.89496536240957,0.199641010081076,9.49186422989946,2.26938822650391E-21,4.40194917958119E-20
SERPINB1,27.8512515364503,3.00029069751797,0.316480965609476,9.48016160068282,2.53889575896284E-21,4.91957431875023E-20
CDC25A,17.6473694114055,-3.2364783005667,0.341440586405113,-9.47889158299032,2.56998370637511E-21,4.97462018158927E-20
ERLEC1,175.747102022093,1.3407766632872,0.141467394971294,9.47763732808729,2.60105531736188E-21,5.02951977668632E-20
TMED3,271.506463590774,1.52546771503552,0.161082392985333,9.47010835116169,2.79553566053884E-21,5.39995093304709E-20
HIST1H1C,88.9955695065865,-2.00178174531631,0.211391747239037,-9.4695359277803,2.81089701262336E-21,5.42397933943113E-20
RCN2,137.988509908918,-1.28198151025485,0.135514151307386,-9.4601301626938,3.07560112157995E-21,5.92859642989497E-20
HIST2H4A,25.5572941727542,-2.85630645002726,0.301970107136389,-9.45890464825768,3.11185792588949E-21,5.99226334836998E-20
PACS1,403.067509357884,1.78860864719687,0.189294231728596,9.44882805389085,3.42645425358338E-21,6.5912197211677E-20
GATAD2A,388.588439866239,-0.926312042235164,0.098037568526412,-9.44854157603481,3.43584363579333E-21,6.60243948356434E-20
HIST1H3B,35.7730943874677,-3.01668877256855,0.319492576384358,-9.44212478019957,3.65295413095214E-21,7.01238754217834E-20
TCF4,649.290339773461,-1.48918262887476,0.157731915986243,-9.44122576311471,3.68443655302132E-21,7.06551608819574E-20
COG6,167.97790951258,1.25500911660497,0.132945944993821,9.43999545577187,3.72795569248607E-21,7.14159355207626E-20
HNRNPU,904.95758732783,-0.65287016508441,0.069170796683725,-9.43852313960732,3.78070403213077E-21,7.23517618025191E-20
ITPR3,98.9138540408677,-3.1991996809844,0.339186196241527,-9.43198666819072,4.0239400473763E-21,7.69272905246615E-20
DHX9,200.049345618854,-0.922785407143736,0.097851253638609,-9.4304914125253,4.08172139863186E-21,7.79030944351123E-20
PSAP,1389.62591447021,0.841522863547471,0.089234655993677,9.43044890100883,4.08337611837334E-21,7.79030944351123E-20
STX3,93.5958939791027,2.15618041867911,0.228654636542743,9.42985653508082,4.1065025462974E-21,7.82638673171649E-20
SMARCB1,225.394932592812,-0.935046868100388,0.099204292587474,-9.42546782716988,4.28192443826442E-21,8.1523449587182E-20
HEXA,409.899758185575,1.0421137338677,0.110621683711257,9.42051954829951,4.48861441233813E-21,8.53195608523837E-20
OLFML2A,71.7654525426068,2.31833404969793,0.246096617333928,9.42042225047,4.49277593509436E-21,8.53195608523837E-20
SNX2,266.742285337186,1.15137432067104,0.122221799074182,9.42036796539235,4.49509941893181E-21,8.53195608523837E-20
HIST1H2AM,33.8523262099289,-3.1313722928696,0.332432873622574,-9.41956268869122,4.52970639412658E-21,8.58886004026268E-20
RARB,51.8259581941714,6.33466215781046,0.67271108417838,9.41661629605425,4.65858927178314E-21,8.82422374001127E-20
CARNS1,19.5162119246189,6.99235215591437,0.742790595850427,9.41362504449691,4.79314407006332E-21,9.06984030301583E-20
SLC25A5,152.254690331333,-1.08944657082686,0.115840491480203,-9.40471295404548,5.2172416056077E-21,9.8622867540627E-20
TINAGL1,148.096982415969,6.30819475543526,0.670974413147639,9.40154293789326,5.3768720309809E-21,1.01537004589113E-19
STON1-GTF2A1L,72.8853608111182,2.59861382457573,0.276499646492256,9.39825369595367,5.54761305363194E-21,1.04654818205863E-19
SYNPO,461.836650694417,2.34470674287904,0.249603001328599,9.39374418736362,5.7904425871094E-21,1.0912485862387E-19
TSPAN5,113.496139473739,1.7676219279045,0.188180475340362,9.39322703222745,5.81895382273674E-21,1.09550953155641E-19
HNRNPAB,694.779913986356,-1.46421912495038,0.155923393580395,-9.39063145900182,5.96416077637517E-21,1.12170938694886E-19
DDX39B,540.607632508029,-0.75650712450813,0.080644764017751,-9.3807345550867,6.55146927134813E-21,1.23092028425137E-19
CNN1,123.618196675107,3.73031536426296,0.397754645723183,9.37843317324588,6.69603406480902E-21,1.2568097102634E-19
GBP3,100.862755889537,4.21483485264853,0.449468370354687,9.37737809964804,6.76336050939621E-21,1.2681642538982E-19
R3HDM1,237.425426214361,-0.872048623195866,0.092996592050169,-9.37721054041871,6.7741142422594E-21,1.26889891704401E-19
MAD2L1,22.5085353994358,-2.63991307575983,0.281746969080739,-9.36980115304567,7.26693035958383E-21,1.3598389946064E-19
LARP1,685.103555101176,0.640237417962611,0.068335515100735,9.3690289305469,7.32028954225561E-21,1.3684444589415E-19
DLGAP5,31.8199807704611,-3.25988206253362,0.347998861406146,-9.36750784000135,7.42653002581014E-21,1.38690821799913E-19
SEPHS1,68.6927353013675,-1.44957905483405,0.154829842843694,-9.36240086672085,7.7945038164709E-21,1.45416456628291E-19
